period_label,nmas_artist_id,artist_name,residency,spotify_monthly_listeners,youtube_quarter_views,deezer_fans,spotify_revenue_usd,youtube_revenue_usd,deezer_revenue_usd,measured_platform_revenue_usd,unmeasured_platform_uplift_usd,gross_streaming_revenue_usd,gross_streaming_revenue_ngn,domestic_share_observed,domestic_revenue_usd,export_revenue_usd,export_revenue_ngn,split_basis,split_classification,youtube_views_source,spotify_listeners_source
Q1_2026,tay-iwar,Tay Iwar,domestic,850933,289592,114,35739.19,1158.37,2.74,36900.29,10721.76,47622.05,71433068.7,0.325325,15492.64,32129.4,48194106.26,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,tay-iwar,Tay Iwar,domestic,812648,487440,201,34131.22,1949.76,4.82,36085.8,10239.36,46325.16,69487747.2,0.33213,15385.99,30939.18,46408762.93,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2026,tay-iwar,Tay Iwar,domestic,788185,519333,238,33103.77,2077.33,5.71,35186.81,9931.13,45117.95,67676917.5,0.351248,15847.6,29270.34,43905516.67,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 41% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2019,tekno,Tekno,domestic,560765,0,19024,23552.15,0.0,456.58,24008.72,7065.64,31074.37,46611548.57,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,estimated: carried back from Q2_2019 and deflated by observed growth (EST; the provider series begins mid-Q2 2019)
Q2_2019,tekno,Tekno,domestic,740898,0,19369,31117.72,0.0,464.86,31582.57,9335.31,40917.89,61376830.2,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2019,tekno,Tekno,domestic,1092096,0,19925,45868.03,0.0,478.2,46346.23,13760.41,60106.64,90159962.4,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2019,tekno,Tekno,domestic,1051021,0,20666,44142.88,0.0,495.98,44638.87,13242.86,57881.73,86822595.9,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2020,tekno,Tekno,domestic,988160,0,21393,41502.72,0.0,513.43,42016.15,12450.82,54466.97,81700452.0,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2020,tekno,Tekno,domestic,1119764,0,22058,47030.09,0.0,529.39,47559.48,14109.03,61668.51,92502759.6,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2020,tekno,Tekno,domestic,1331404,0,22766,55918.97,0.0,546.38,56465.35,16775.69,73241.04,109861563.6,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2020,tekno,Tekno,domestic,1141799,0,23616,47955.56,0.0,566.78,48522.34,14386.67,62909.01,94363514.1,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2021,tekno,Tekno,domestic,1129441,0,24270,47436.52,0.0,582.48,48019.0,14230.96,62249.96,93374937.9,0.020357,1267.22,60982.74,91474106.81,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2021,tekno,Tekno,domestic,1248651,0,24879,52443.34,0.0,597.1,53040.44,15733.0,68773.44,103160160.9,0.014979,1030.16,67743.28,101614923.21,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2021,tekno,Tekno,domestic,1082077,0,25460,45447.23,0.0,611.04,46058.27,13634.17,59692.44,89538666.3,0.017949,1071.45,58621.0,87931497.82,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2021,tekno,Tekno,domestic,985126,28847506,25922,41375.29,115390.02,622.13,157387.44,12412.59,169800.03,254700047.4,0.023102,3922.73,165877.3,248815949.09,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2022,tekno,Tekno,domestic,1139668,63051876,26416,47866.06,252207.5,633.98,300707.54,14359.82,315067.36,472601041.2,0.024002,7562.16,307505.2,461257794.27,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observed volume rejected (1 provider restatement exceeded the quarter's net change); subscribers x 10.40 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2022,tekno,Tekno,domestic,2153498,35666667,26977,90446.92,142666.67,647.45,233761.03,27134.07,260895.11,391342660.2,0.073421,19155.18,241739.93,362609889.2,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2022,tekno,Tekno,domestic,2097546,31980267,27472,88096.93,127921.07,659.33,216677.33,26429.08,243106.41,364659611.4,0.059721,14518.57,228587.84,342881762.54,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2022,tekno,Tekno,domestic,2451675,25855645,27867,102970.35,103422.58,668.81,207061.74,30891.1,237952.84,356929264.5,0.06205,14764.99,223187.86,334781785.34,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2023,tekno,Tekno,domestic,2057311,21989578,28172,86407.06,87958.31,676.13,175041.5,25922.12,200963.62,301445430.9,0.071792,14427.48,186536.14,279804208.45,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2023,tekno,Tekno,domestic,2341069,24284145,28493,98324.9,97136.58,683.83,196145.31,29497.47,225642.78,338464169.1,0.075697,17080.44,208562.34,312843508.77,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2023,tekno,Tekno,domestic,2516546,25019433,28854,105694.93,100077.73,692.5,206465.16,31708.48,238173.64,357260459.4,0.152961,36431.17,201742.47,302613706.83,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2023,tekno,Tekno,domestic,2535678,20313853,29319,106498.48,81255.41,703.66,188457.54,31949.54,220407.09,330610630.2,0.192175,42356.72,178050.37,267075554.76,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2024,tekno,Tekno,domestic,2099181,20844358,29662,88165.6,83377.43,711.89,172254.92,26449.68,198704.6,298056903.9,0.159283,31650.3,167054.3,250581450.1,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2024,tekno,Tekno,domestic,2193412,32440225,29999,92123.3,129760.9,719.98,222604.18,27636.99,250241.17,375361756.8,0.230237,57614.76,192626.41,288939615.23,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2024,tekno,Tekno,domestic,1968079,21832851,30325,82659.32,87331.4,727.8,170718.52,24797.8,195516.32,293274476.1,0.20703,40477.7,155038.61,232557920.23,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2024,tekno,Tekno,domestic,1869847,22493980,30643,78533.57,89975.92,735.43,169244.93,23560.07,192805.0,289207497.3,0.249682,48140.0,144665.0,216997495.77,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2025,tekno,Tekno,domestic,1715817,28354800,31027,72064.31,113419.2,744.65,186228.16,21619.29,207847.46,311771184.3,0.248283,51604.97,156242.49,234363734.27,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,tekno,Tekno,domestic,1947156,32501400,31435,81780.55,130005.6,754.44,212540.59,24534.17,237074.76,355612136.4,0.277732,65843.21,171231.54,256847315.84,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,tekno,Tekno,domestic,1915646,36468500,31957,80457.13,145874.0,766.97,227098.1,24137.14,251235.24,376852859.4,0.28905,72619.64,178615.6,267923395.48,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,tekno,Tekno,domestic,1963516,28822900,85,82467.67,115291.6,2.04,197761.31,24740.3,222501.61,333752420.4,0.351194,78141.17,144360.45,216540669.5,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,tekno,Tekno,domestic,1878283,27340800,87,78887.89,109363.2,2.09,188253.17,23666.37,211919.54,317879309.7,0.351359,74459.84,137459.7,206189543.52,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,tekno,Tekno,domestic,2270474,26475309,33657,95359.91,105901.24,807.77,202068.91,28607.97,230676.88,346015326.6,0.392291,90492.51,140184.37,210276554.34,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2026,tekno,Tekno,domestic,2304690,52292700,33956,96796.98,209170.8,814.94,306782.72,29039.09,335821.82,503732727.0,0.38857,130490.36,205331.45,307997181.61,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 46% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2022,tempoe,Tempoe,diaspora_candidate,0,0,10,0.0,0.0,0.24,0.24,0.0,0.24,360.0,0.043809,0.01,0.23,344.23,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2022,tempoe,Tempoe,diaspora_candidate,0,0,25,0.0,0.0,0.6,0.6,0.0,0.6,900.0,0.059639,0.04,0.56,846.32,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2023,tempoe,Tempoe,diaspora_candidate,0,0,344,0.0,0.0,8.26,8.26,0.0,8.26,12384.0,0.079414,0.66,7.6,11400.54,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2023,tempoe,Tempoe,diaspora_candidate,0,0,1428,0.0,0.0,34.27,34.27,0.0,34.27,51408.0,0.090982,3.12,31.15,46730.82,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2023,tempoe,Tempoe,diaspora_candidate,0,0,2595,0.0,0.0,62.28,62.28,0.0,62.28,93420.0,0.125725,7.83,54.45,81674.76,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2023,tempoe,Tempoe,diaspora_candidate,0,0,3596,0.0,0.0,86.3,86.3,0.0,86.3,129456.0,0.17451,15.06,71.24,106864.58,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2024,tempoe,Tempoe,diaspora_candidate,5078293,0,5760,213288.31,0.0,138.24,213426.55,63986.49,277413.04,416119556.7,0.173406,48105.08,229307.96,343961941.18,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2024,tempoe,Tempoe,diaspora_candidate,6546117,27575,7709,274936.91,110.3,185.02,275232.23,82481.07,357713.3,536569954.96,0.212921,76164.78,281548.53,422322791.35,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"estimated: observations span 37% of the quarter, below the 90% adequacy threshold; subscribers x 8.06 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2024,tempoe,Tempoe,diaspora_candidate,5900814,3266,9247,247834.19,13.06,221.93,248069.18,74350.26,322419.44,483629154.6,0.220102,70965.16,251454.28,377181421.68,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2024,tempoe,Tempoe,diaspora_candidate,5458455,2174,10420,229255.11,8.7,250.08,229513.89,68776.53,298290.42,447435628.5,0.285348,85116.57,213173.85,319760779.77,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2025,tempoe,Tempoe,diaspora_candidate,4852074,2470,11229,203787.11,9.88,269.5,204066.48,61136.13,265202.62,397803924.6,0.321529,85270.4,179932.22,269898323.21,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,tempoe,Tempoe,diaspora_candidate,3816969,6564,12192,160312.7,26.26,292.61,160631.56,48093.81,208725.37,313088057.1,0.335716,70072.52,138652.85,207979275.94,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,tempoe,Tempoe,diaspora_candidate,3219017,6722,12948,135198.71,26.89,310.75,135536.35,40559.61,176095.97,264143952.3,0.355631,62625.25,113470.72,170206074.91,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,tempoe,Tempoe,diaspora_candidate,3784536,5551,13606,158950.51,22.2,326.54,159299.26,47685.15,206984.41,310476620.4,0.400111,82816.7,124167.71,186251569.84,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,tempoe,Tempoe,diaspora_candidate,4012105,2824,14090,168508.41,11.3,338.16,168857.87,50552.52,219410.39,329115583.5,0.153627,33707.32,185703.06,278554597.47,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,tempoe,Tempoe,diaspora_candidate,3947723,3225,14367,165804.37,12.9,344.81,166162.07,49741.31,215903.38,323855075.7,0.15433,33320.42,182582.96,273874447.26,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
