period,artist_name,spotify_monthly_listeners,youtube_subscribers,youtube_actual_views,youtube_views_source,deezer_fans,est_spotify_quarterly_streams,spotify_revenue_usd,youtube_revenue_usd,deezer_revenue_usd,other_platforms_revenue_usd,gross_streaming_revenue_usd,gross_streaming_revenue_ngn,source,spotify_listeners_source,spotify_listeners_basis,ngn_per_usd,ngn_rate_basis
Q4_2024,Patoranking,1473535,1700000,25928914,"observed channel views, quarter net change",184187,15472118,61888.47,103715.66,4420.49,18566.54,188591.16,278737734.48,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Wande Coal,2769301,270000,6192702,"observed channel views, quarter net change",69147,29077660,116310.64,24770.81,1659.53,34893.19,177634.17,262543303.26,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,P-Square,1286498,2623333,25457875,"observed channel views, quarter net change",205040,13508229,54032.92,101831.5,4920.96,16209.87,176995.25,261598979.5,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Bayanni,2081802,172000,14311938,"observed channel views, quarter net change",3132,21858921,87435.68,57247.75,75.17,26230.71,170989.31,252722200.18,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Qing Madi,1727592,244000,17640126,"observed channel views, quarter net change",1271,18139716,72558.86,70560.5,30.5,21767.66,164917.52,243748094.56,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Crayon,2131949,219000,8834200,"observed channel views, quarter net change",10700,22385464,89541.86,35336.8,256.8,26862.56,151998.02,224653073.56,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Phyno,1289041,607000,18703673,"observed channel views, quarter net change",38991,13534930,54139.72,74814.69,935.78,16241.92,146132.11,215983258.58,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Khaid,1154751,474000,20461406,"observed channel views, quarter net change",3358,12124886,48499.54,81845.62,80.59,14549.86,144975.61,214273951.58,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Seyi Vibez,2643365,16700,58958,"observed channel views, quarter net change",14822,27755332,111021.33,235.83,355.73,33306.4,144919.29,214190710.62,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Yemi Alade,1048326,2430000,16344928,"observed channel views, quarter net change",383527,11007423,44029.69,65379.71,9204.65,13208.91,131822.96,194834334.88,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Spyro,889386,497000,19265950,"observed channel views, quarter net change",0,9338553,37354.21,77063.8,0.0,11206.26,125624.27,185672671.06,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Zinoleesky,1900321,192000,5096906,"observed channel views, quarter net change",57483,19953370,79813.48,20387.62,1379.59,23944.04,125524.73,185525550.94,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Johnny Drille,653820,691000,22024008,"observed channel views, quarter net change",8805,6865110,27460.44,88096.03,211.32,8238.13,124005.92,183280749.76,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Bella Shmurda,1633356,447000,6489547,"observed channel views, quarter net change",80952,17150238,68600.95,25958.19,1942.85,20580.29,117082.28,173047609.84,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Bracket,479771,952750,21558065,"estimated: subscribers x 7.54 views/month (EST, calibrated)",29630,5037596,20150.38,86232.26,711.12,6045.11,113138.87,167219249.86,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Naira Marley,1329213,1110000,9065623,"observed channel views, quarter net change",149876,13956736,55826.95,36262.49,3597.02,16748.08,112434.54,166178250.12,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Maleek Berry,1498582,608889,6517378,"observed channel views, quarter net change",62971,15735111,62940.44,26069.51,1511.3,18882.13,109403.38,161698195.64,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Iyanya,638866,614571,16927257,"observed channel views, quarter net change",23476,6708093,26832.37,67709.03,563.42,8049.71,103154.53,152462395.34,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Magixx,1270499,221000,7381008,"observed channel views, quarter net change",3302,13340240,53360.96,29524.03,79.25,16008.29,98972.53,146281399.34,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Zlatan,1020857,362000,8556976,"observed channel views, quarter net change",118796,10718998,42875.99,34227.9,2851.1,12862.8,92817.79,137184693.62,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Blaqbonez,1191123,269000,6532295,"observed channel views, quarter net change",30700,12506792,50027.17,26129.18,736.8,15008.15,91901.3,135830121.4,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Timaya,906640,918000,9982338,"observed channel views, quarter net change",42542,9519720,38078.88,39929.35,1021.01,11423.66,90452.9,133689386.2,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Mayorkun,1401682,261000,762796,"observed channel views, quarter net change",142907,14717661,58870.64,3051.18,3429.77,17661.19,83012.78,122692888.84,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Simi,1005377,1040000,5739896,"observed channel views, quarter net change",161459,10556458,42225.83,22959.58,3875.02,12667.75,81728.18,120794250.04,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Mohbad,1254638,223000,2523704,"observed channel views, quarter net change",47067,13173699,52694.8,10094.82,1129.61,15808.44,79727.67,117837496.26,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Reekado Banks,799750,486000,7840127,"observed channel views, quarter net change",74813,8397375,33589.5,31360.51,1795.51,10076.85,76822.37,113543462.86,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Skiibii,796090,325125,6293860,"observed channel views, quarter net change",16862,8358945,33435.78,25175.44,404.69,10030.73,69046.64,102050933.92,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Ric Hassani,680129,694800,7334720,"observed channel views, quarter net change",8209,7141354,28565.42,29338.88,197.02,8569.63,66670.95,98539664.1,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Teni,792409,728000,4797854,"observed channel views, quarter net change",155103,8320294,33281.18,19191.42,3722.47,9984.35,66179.42,97813182.76,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,LADIPOE,1017547,103000,2203516,"observed channel views, quarter net change",71794,10684244,42736.97,8814.06,1723.06,12821.09,66095.18,97688676.04,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Olakira,299563,633000,11560807,"observed channel views, quarter net change",24368,3145412,12581.65,46243.23,584.83,3774.49,63184.2,93386247.6,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Lil Kesh,733059,236000,5207421,"observed channel views, quarter net change",18658,7697120,30788.48,20829.68,447.79,9236.54,61302.49,90605080.22,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Boj,987155,20588,442494,"observed channel views, quarter net change",8638,10365128,41460.51,1769.98,207.31,12438.15,55875.95,82584654.1,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,DJ Neptune,742202,247333,3195635,"observed channel views, quarter net change",76140,7793121,31172.48,12782.54,1827.36,9351.75,55134.13,81488244.14,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Boy Spyce,762300,117000,2745678,"observed channel views, quarter net change",3022,8004150,32016.6,10982.71,72.53,9604.98,52676.82,77856339.96,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Korede Bello,820257,277852,1811394,"observed channel views, quarter net change",22813,8612698,34450.79,7245.58,547.51,10335.24,52579.12,77711939.36,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Bloody Civilian,909895,14460,228760,"observed channel views, quarter net change",1721,9553898,38215.59,915.04,41.3,11464.68,50636.61,74840909.58,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Tay Iwar,894533,11520,259102,"observed channel views, quarter net change",0,9392596,37570.39,1036.41,0.0,11271.12,49877.92,73719565.76,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,2Baba,519040,440000,4948491,"observed channel views, quarter net change",10404,5449920,21799.68,19793.96,249.7,6539.9,48383.24,71510428.72,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
Q4_2024,Falz,726182,365000,1415598,"observed channel views, quarter net change",82003,7624911,30499.64,5662.39,1968.07,9149.89,47279.99,69879825.22,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,1478.0,CBN annual average official rate 1478.00 NGN/USD for 2024 (ASM)
