period,artist_name,spotify_monthly_listeners,youtube_subscribers,youtube_actual_views,youtube_views_source,deezer_fans,est_spotify_quarterly_streams,spotify_revenue_usd,youtube_revenue_usd,deezer_revenue_usd,other_platforms_revenue_usd,gross_streaming_revenue_usd,gross_streaming_revenue_ngn,source,spotify_listeners_source
Q4_2024,Dremo,152168,7016,765,"observed channel views, quarter net change",10867,1597764,6391.06,3.06,260.81,1917.32,8572.25,12858375.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,HarrySong,83189,92627,962532,"observed channel views, quarter net change",839,873484,3493.94,3850.13,20.14,1048.18,8412.39,12618585.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Seyi Shay,95211,139435,735414,"observed channel views, quarter net change",7649,999716,3998.86,2941.66,183.58,1199.66,8323.76,12485640.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Terri,109197,86728,338507,"observed channel views, quarter net change",4806,1146568,4586.27,1354.03,115.34,1375.88,7431.52,11147280.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,King Sunny Ade,91293,21800,496431,"observed channel views, quarter net change",10775,958576,3834.31,1985.72,258.6,1150.29,7228.92,10843380.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Solidstar,62051,75000,935410,"observed channel views, quarter net change",1586,651536,2606.14,3741.64,38.06,781.84,7167.68,10751520.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Lady Donli,125725,6318,31716,"observed channel views, quarter net change",1326,1320112,5280.45,126.86,31.82,1584.13,7023.26,10534890.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Mr Real,36219,41700,943554,"estimated: subscribers x 7.54 views/month (EST, calibrated)",0,380300,1521.2,3774.22,0.0,456.36,5751.78,8627670.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Yung6ix,96565,301,364,"observed channel views, quarter net change",741,1013932,4055.73,1.46,17.78,1216.72,5291.69,7937535.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Darey,54374,72662,519462,"observed channel views, quarter net change",3798,570927,2283.71,2077.85,91.15,685.11,5137.82,7706730.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Olu Maintain,84544,4620,34173,"observed channel views, quarter net change",440,887712,3550.85,136.69,10.56,1065.25,4763.35,7145025.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Prettyboy D-O,70411,9118,41746,"observed channel views, quarter net change",1489,739316,2957.26,166.98,35.74,887.18,4047.16,6070740.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Waje,63586,49800,83393,"observed channel views, quarter net change",1768,667653,2670.61,333.57,42.43,801.18,3847.79,5771685.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,CDQ,55874,31400,160184,"observed channel views, quarter net change",603,586677,2346.71,640.74,14.47,704.01,3705.93,5558895.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Naeto C,54148,6790,50495,"observed channel views, quarter net change",12988,568554,2274.22,201.98,311.71,682.26,3470.17,5205255.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Small Doctor,47270,29788,145678,"observed channel views, quarter net change",650,496335,1985.34,582.71,15.6,595.6,3179.25,4768875.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Sound Sultan,43285,17169,183326,"observed channel views, quarter net change",1270,454492,1817.97,733.3,30.48,545.39,3127.14,4690710.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Eldee,50711,342,1480,"observed channel views, quarter net change",4225,532466,2129.86,5.92,101.4,638.96,2876.14,4314210.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Jesse Jagz,47708,14400,22631,"observed channel views, quarter net change",5388,500934,2003.74,90.52,129.31,601.12,2824.69,4237035.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Dammy Krane,36584,5700,128975,"estimated: observed volume rejected (5 provider restatements exceeded the quarter's net change); subscribers x 7.54 views/month (EST, calibrated)",548,384132,1536.53,515.9,13.15,460.96,2526.54,3789810.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Sauce Kid,4725,1870,42313,"estimated: subscribers x 7.54 views/month (EST, calibrated)",117,49612,198.45,169.25,2.81,59.54,430.05,645075.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Ebenezer Obey,0,0,0,no YouTube presence observed,4988,0,0.0,0.0,119.71,0.0,119.71,179565.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,Oritsefemi,32,0,0,no YouTube presence observed,1084,336,1.34,0.0,26.02,0.4,27.76,41640.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,DJ Cuppy,218,0,0,no YouTube presence observed,0,2289,9.16,0.0,0.0,2.75,11.91,17865.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q4_2024,=== PERIOD TOTAL ===,,,,,,,12252809.04,6986978.56,236615.62,3675842.71,23152245.93,34728368895.0,Aggregated,
Q1_2025,Rema,20788212,4804286,111193500,"observed channel views, quarter net change",490122,218276226,873104.9,444774.0,11762.93,261931.47,1591573.3,2387359950.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Burna Boy,19186312,5240000,115666034,"observed channel views, quarter net change",961475,201456276,805825.1,462664.14,23075.4,241747.53,1533312.17,2299968255.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Ayra Starr,17636768,2477500,78755500,"observed channel views, quarter net change",176855,185186064,740744.26,315022.0,4244.52,222223.28,1282234.06,1923351090.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Tems,16582404,1146154,50740740,"observed channel views, quarter net change",204691,174115242,696460.97,202962.96,4912.58,208938.29,1113274.8,1669912200.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Wizkid,9940410,3323334,74896400,"observed channel views, quarter net change",933551,104374305,417497.22,299585.6,22405.22,125249.17,864737.21,1297105815.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Omah Lay,9136630,2303333,71918100,"observed channel views, quarter net change",301107,95934615,383738.46,287672.4,7226.57,115121.54,793758.97,1190638455.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Davido,7943838,4362143,71476900,"observed channel views, quarter net change",849941,83410299,333641.2,285907.6,20398.58,100092.36,740039.74,1110059610.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,CKay,8265950,4177027,46620400,"observed channel views, quarter net change",217743,86792475,347169.9,186481.6,5225.83,104150.97,643028.3,964542450.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Fireboy DML,7204703,1882857,40359240,"observed channel views, quarter net change",329276,75649382,302597.53,161436.96,7902.62,90779.26,562716.37,844074555.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Asake,6436023,1582308,50776040,"observed channel views, quarter net change",90592,67578242,270312.97,203104.16,2174.21,81093.89,556685.23,835027845.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Libianca,6267009,1159615,41531700,"observed channel views, quarter net change",20423,65803594,263214.38,166126.8,490.15,78964.31,508795.64,763193460.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Victony,6222461,669368,34020160,"observed channel views, quarter net change",57635,65335840,261343.36,136080.64,1383.24,78403.01,477210.25,715815375.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Ruger,4314621,1897500,51743750,"observed channel views, quarter net change",113435,45303520,181214.08,206975.0,2722.44,54364.22,445275.74,667913610.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Kizz Daniel,3592170,3339231,50862700,"observed channel views, quarter net change",225763,37717785,150871.14,203450.8,5418.31,45261.34,405001.59,607502385.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Amaarae,5428065,409000,24409720,"observed channel views, quarter net change",30812,56994682,227978.73,97638.88,739.49,68393.62,394750.72,592126080.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,BNXN,4131181,367000,21792430,"observed channel views, quarter net change",72322,43377400,173509.6,87169.72,1735.73,52052.88,314467.93,471701895.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Joeboy,3829675,1430000,21946760,"observed channel views, quarter net change",305251,40211588,160846.35,87787.04,7326.02,48253.9,304213.31,456319965.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Oxlade,4380510,646000,13510470,"observed channel views, quarter net change",97914,45995355,183981.42,54041.88,2349.94,55194.43,295567.67,443351505.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Lojay,4004710,353000,17445730,"observed channel views, quarter net change",47776,42049455,168197.82,69782.92,1146.62,50459.35,289586.71,434380065.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Shallipopi,3601408,281000,17503800,"observed channel views, quarter net change",6314,37814784,151259.14,70015.2,151.54,45377.74,266803.62,400205430.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Olamide,3780731,1249630,12738750,"observed channel views, quarter net change",332951,39697676,158790.7,50955.0,7990.82,47637.21,265373.73,398060595.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Tempoe,4852074,1230,2470,"observed channel views, quarter net change",11229,50946777,203787.11,9.88,269.5,61136.13,265202.62,397803930.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Seyi Vibez,2819341,309500,25720660,"observed channel views, quarter net change",16202,29603080,118412.32,102882.64,388.85,35523.7,257207.51,385811265.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Darkoo,3807480,291500,11364120,"observed channel views, quarter net change",17675,39978540,159914.16,45456.48,424.2,47974.25,253769.09,380653635.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Tiwa Savage,2846972,1483478,18768040,"observed channel views, quarter net change",289962,29893206,119572.82,75072.16,6959.09,35871.85,237475.92,356213880.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Chike,2306091,1094643,27016440,"observed channel views, quarter net change",51230,24213956,96855.82,108065.76,1229.52,29056.75,235207.85,352811775.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,ODUMODUBLVCK,3288663,201667,13533250,"observed channel views, quarter net change",8772,34530962,138123.85,54133.0,210.53,41437.15,233904.53,350856795.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Mr Eazi,3653263,1264792,3327340,"observed channel views, quarter net change (1 provider restatement repriced at the artist's median daily rate)",337394,38359262,153437.05,13309.36,8097.46,46031.11,220874.98,331312470.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,P-Square,1279326,2683529,36114000,"observed channel views, quarter net change",206078,13432923,53731.69,144456.0,4945.87,16119.51,219253.07,328879605.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Young Jonn,2730521,335857,14727330,"observed channel views, quarter net change",24712,28670470,114681.88,58909.32,593.09,34404.56,208588.85,312883275.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Tekno,1715817,2582941,28354800,"observed channel views, quarter net change",31027,18016078,72064.31,113419.2,744.65,21619.29,207847.45,311771175.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Adekunle Gold,2596487,927333,13464410,"observed channel views, quarter net change",191620,27263114,109052.45,53857.64,4598.88,32715.74,200224.71,300337065.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Sarz,3382663,94100,3267832,"observed channel views, quarter net change",59585,35517962,142071.85,13071.33,1430.04,42621.55,199194.77,298792155.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q1_2025,Flavour,844237,3610833,31146300,"observed channel views, quarter net change",86323,8864488,35457.95,124585.2,2071.75,10637.39,172752.29,259128435.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
